7.34788079488412e-20,0,1
0,-0.001,1
-0,-0.002,1
0.0006,-0.001,1
3.56195823468153e-06,-0.00197386318285638,1
1.45024103623719e-05,-0.00193288952978025,1
3.17044595430134e-05,-0.00188602839606096,1
5.29137667741575e-05,-0.00183826312008866,1
7.43245888921954e-05,-0.001795549399309,1
9.93393431674819e-05,-0.00174978190370679,1
0.000123600386784312,-0.00170821363652089,1
0.000150723673002096,-0.00166403061174611,1
0.000177107883748573,-0.00162273935216192,1
0.000204596351614152,-0.00158102845565825,1
0.00023364247920331,-0.0015380319766901,1
0.00026122116707207,-0.00149796041173399,1
0.000289931491614513,-0.0014567956854261,1
0.000319572041702486,-0.00141468169449673,1
0.000347952228337949,-0.00137455089932113,1
0.000376860401592087,-0.00133370557043733,1
0.000406129129726203,-0.0012922236801223,1
0.000434861663006281,-0.0012512175886715,1
0.000463358589291937,-0.00121010439137983,1
0.000491687510421681,-0.00116861680484254,1
0.000519701544394604,-0.00112678419121039,1
0.000547239421877197,-0.00108464895220704,1
0.000574066214762288,-0.00104236327936623,1
0,-0.0010489609773351,1
0,-0.00109780451610417,1
0,-0.00114649860295462,1
0,-0.00119575386972073,1
0,-0.0012445198854045,1
0,-0.00129314336819086,1
0,-0.0013425750324263,1
0,-0.00139107546801484,1
0,-0.00144006251384666,1
0,-0.00148934019706322,1
0,-0.00153710202079758,1
0,-0.00158722109793325,1
0,-0.00163549525742305,1
0,-0.00168484634285259,1
0,-0.00173351912444083,1
0,-0.00178271467646661,1
0,-0.00183079810445334,1
0,-0.00188087589710616,1
0,-0.00192943826674633,1
0,-0.00197254492052449,1
0.00062601035755167,-0.000955620419763878,1
0.000650624503199565,-0.000911338474563548,1
0.000673648589591744,-0.000867222608844251,1
0.000696019318677295,-0.000820903622731566,1
0.000716436370148047,-0.000774318061432722,1
0.000734336013963612,-0.000728246677135219,1
0.000750556230917193,-0.000679329318082106,1
0.000763592165341888,-0.000630312386071015,1
0.000772891327887521,-0.000582100224595307,1
0.000778477921650757,-0.000530559680655332,1
0.000779024131611574,-0.000480582421890361,1
0.000774072973960016,-0.000430523468827116,1
0.000762984027123736,-0.000381187778812475,1
0.000745742028026689,-0.000334199457527023,1
0.000722380448946805,-0.00028978694172525,1
0.000692931929173054,-0.000248024477527556,1
0.000659833954682611,-0.000211341305686763,1
0.00062192381608869,-0.00017748320231573,1
0.00058096698340687,-0.000147470434403892,1
0.000538575109693172,-0.000121562564059214,1
0.000492712129981911,-9.8007045191791e-05,1
0.000446617160378604,-7.80436864905329e-05,1
0.000399599922288506,-6.08273440026273e-05,1
0.00035043174687104,-4.57016398506867e-05,1
0.000301495613547762,-3.31871842704726e-05,1
0.000252396842118541,-2.28969379305893e-05,1
0.000202111148383414,-1.44965992376367e-05,1
0.000151520330066847,-8.06893845458567e-06,1
0.000101385857067344,-3.5884095616675e-06,1
5.08168232237174e-05,-8.9785781999796e-07,1
0,-4.8520262714588e-05,1
0,-9.89076146116092e-05,1
0,-0.000149012072546748,1
0,-0.000197961547101551,1
0,-0.000249604674514449,1
0,-0.000298222768343932,1
0,-0.000349743998287917,1
0,-0.000398473569328031,1
0,-0.000449552903064903,1
0,-0.00049891297372703,1
0,-0.000549042742279414,1
0,-0.000599618922299347,1
0,-0.000649108798914918,1
0,-0.000699599400636104,1
0,-0.000749596493059683,1
0,-0.000799484445392787,1
0,-0.000849898186844527,1
0,-0.000899827618399605,1
0,-0.000949850707982363,1
0.000389806977859039,-0.00046828465911688,0
0.000255483666970116,-0.000992256356062541,0
0.000494776956083156,-0.000446860740669373,0
0.000213925114513781,-0.000231587191965867,0
0.000622941190304427,-0.000868177317011232,0
0.000643835597263155,-0.000826239836763324,0
0.000598541369447159,-0.000912326014550108,0
0.000664373721433013,-0.000780068052661993,0
