140,138,69,1.12758406241197e-09
480,457,458,1.08738389021697e-09
481,489,480,9.70410274946197e-10
488,472,473,1.09254445462163e-09
146,72,73,1.1439399417665e-09
103,48,49,1.1410175108116e-09
485,479,467,1.38057599883498e-09
484,487,483,1.07942985379344e-09
97,490,478,1.13736154916697e-09
479,437,455,1.10328439096486e-09
174,92,93,1.08010585158139e-09
479,478,437,1.57729359757922e-09
486,470,471,1.13234267014714e-09
103,49,101,1.13765336007516e-09
486,471,487,1.25208837729062e-09
150,77,78,1.56841624731223e-09
183,78,79,1.00826908420362e-09
115,23,24,1.0995552082062e-09
111,25,26,1.10203694365347e-09
488,487,472,1.24416529664549e-09
154,153,82,1.08253175473055e-09
130,64,65,1.18960095616712e-09
116,57,58,1.17284044230313e-09
488,473,489,9.29506298686651e-10
481,480,458,1.18212908763454e-09
481,462,483,1.18159675199516e-09
111,113,25,1.06744087316743e-09
108,53,54,1.18824061375526e-09
106,52,53,1.12732825108698e-09
110,54,55,1.17414580693166e-09
480,474,475,1.25428659463602e-09
480,489,474,9.8847801507119e-10
123,19,20,1.08632388414526e-09
437,99,398,1.11989680897341e-09
101,49,50,1.10750976730908e-09
164,87,88,1.08534132630497e-09
164,88,166,1.08253175473055e-09
234,156,158,1.08253175473055e-09
225,144,146,1.06138256412135e-09
482,480,475,1.19585448813492e-09
481,488,489,9.52218212014717e-10
286,238,215,1.30343923539601e-09
481,483,488,1.10350722279637e-09
485,469,470,1.16306766660069e-09
485,470,486,1.19963505065217e-09
129,16,17,1.08548487898808e-09
125,18,19,1.06426424527986e-09
490,466,478,1.57314346358863e-09
490,484,466,1.09164057117518e-09
153,81,82,1.11810650676116e-09
150,76,77,1.18701606401017e-09
105,4,48,1.13939607385243e-09
172,91,92,1.08246880385445e-09
490,486,487,1.3340810679246e-09
147,73,74,1.17944433714857e-09
490,487,484,1.14068244372515e-09
162,86,87,1.06867687814992e-09
97,485,486,1.04901667180479e-09
171,32,33,1.02776408070636e-09
226,146,147,1.06395239024638e-09
147,146,73,1.14394764836258e-09
176,93,94,1.09148951992568e-09
168,89,90,1.07148725948103e-09
97,486,490,1.04395737072443e-09
169,33,34,1.04484677031365e-09
132,65,66,1.19262940551177e-09
136,67,68,1.20233707188695e-09
129,17,127,1.08095390115828e-09
209,127,125,1.09561053401018e-09
168,166,89,1.08253175473055e-09
243,166,168,1.08253175473054e-09
136,134,67,1.11884961131616e-09
172,92,174,1.08253175473055e-09
98,435,433,8.06428364952196e-10
8,44,7,1.34288424139827e-09
118,58,59,1.16341759084591e-09
107,27,4,1.0861851066151e-09
98,433,454,9.60897527769766e-10
157,39,40,1.04636236895302e-09
1,78,77,1.23282280656777e-09
99,437,478,1.29939902335581e-09
143,145,9,8.24131432740789e-10
143,9,10,1.15081245815532e-09
258,182,181,1.06230267681362e-09
102,50,51,1.1488610345214e-09
141,41,42,1.42917553687432e-09
137,13,135,1.08617210168307e-09
99,478,436,1.23537462576455e-09
120,59,60,1.18119073082333e-09
244,169,167,1.04174977631395e-09
167,34,35,1.02516320798171e-09
180,95,96,1.08303165886134e-09
176,94,178,1.08253175473054e-09
158,84,85,1.05502616090643e-09
130,65,132,1.10873599071534e-09
100,357,422,9.49308839441213e-10
128,63,64,1.13670982046422e-09
45,7,44,7.93844675582472e-10
100,422,404,9.67168660279996e-10
124,61,62,1.18207622829568e-09
162,160,86,1.08253175473054e-09
143,10,141,1.2926631984477e-09
143,141,42,1.28137022822641e-09
7,45,6,7.87170229283339e-10
217,215,238,1.35936013730555e-09
258,181,256,1.04423596493043e-09
117,23,115,1.09599102487822e-09
145,43,44,8.57230948066224e-10
46,6,45,3.52135706345465e-10
102,101,50,1.05329624753347e-09
142,70,71,1.18163236458327e-09
127,17,18,1.11258862017366e-09
167,169,34,1.03179663855401e-09
171,173,32,1.03179663855401e-09
123,125,19,1.08678022338146e-09
126,62,63,1.18760907702957e-09
118,116,58,1.06797715986333e-09
221,157,155,9.51226514786109e-10
139,11,12,1.1515276424333e-09
121,20,21,1.10326549402446e-09
119,21,22,1.08802633534594e-09
178,94,95,1.08100390308034e-09
109,26,27,1.10522294542263e-09
145,44,8,9.6008538265787e-10
145,8,9,7.83121876439044e-10
177,29,30,1.02925645263999e-09
177,179,29,1.03179663855402e-09
114,56,57,1.21134125676868e-09
152,80,81,1.05978721165897e-09
109,27,107,1.10482653247079e-09
121,123,20,1.08788050762698e-09
256,181,179,1.04176442190908e-09
113,24,25,1.09765107633003e-09
134,66,67,1.15580076392476e-09
232,153,154,1.08253175473056e-09
114,57,116,1.10497444702027e-09
122,60,61,1.18002409194519e-09
105,107,4,1.05723519910174e-09
160,85,86,1.10590001561287e-09
155,40,41,1.14956618088701e-09
159,38,39,1.10377533012511e-09
162,87,164,1.08253175473054e-09
110,108,54,1.12205268923628e-09
106,53,108,1.11793540822644e-09
243,168,245,1.08253175473055e-09
173,31,32,1.03077682648047e-09
171,33,169,1.03179663855402e-09
225,224,144,1.03024856211686e-09
144,71,72,1.15189194114008e-09
140,70,142,1.10505620280453e-09
134,132,66,1.11220205618875e-09
165,167,35,1.03179663855401e-09
163,36,37,1.1221095962681e-09
159,39,157,9.84262529290792e-10
163,165,36,1.07916361633377e-09
178,95,180,1.08253175473056e-09
191,109,107,1.084698232558e-09
148,74,75,1.13844591581629e-09
148,75,149,1.15881278868333e-09
104,51,52,1.153984923105e-09
190,106,108,1.04922316840627e-09
175,30,31,1.04111822244905e-09
119,22,117,1.08007536544569e-09
221,155,139,9.49256859297852e-10
127,18,125,1.0825477726521e-09
103,105,48,1.13851771056096e-09
102,51,104,1.14990984617824e-09
122,120,60,1.0504596736638e-09
112,55,56,1.13465805020831e-09
160,158,85,1.08253175473056e-09
128,64,130,1.07590126330806e-09
112,110,55,1.12542192489107e-09
192,108,110,1.04237760219651e-09
216,132,134,9.95871532547774e-10
303,239,241,1.08253175473055e-09
129,131,16,1.13668633281933e-09
244,167,242,9.88535546375794e-10
133,15,131,1.13936163110634e-09
161,37,38,1.0757990101204e-09
155,157,40,1.14999311524138e-09
155,41,141,1.37506039235856e-09
161,163,37,1.05870386715505e-09
283,211,209,1.11336992612593e-09
175,177,30,1.03179663855402e-09
242,167,165,9.75271494933692e-10
182,96,2,1.08576402172695e-09
182,2,181,1.05941769693835e-09
151,79,80,1.12730746914832e-09
183,150,78,1.2101057230918e-09
198,114,116,9.96544895293616e-10
112,56,114,1.1008273843856e-09
124,62,126,1.05368076825036e-09
118,59,120,1.10654436745922e-09
181,2,28,1.03990726483177e-09
181,28,179,1.03427886955967e-09
241,164,166,1.08253175473054e-09
200,116,118,9.83101692406661e-10
149,75,76,1.15384754286698e-09
149,76,150,1.26573266441698e-09
268,192,194,9.93019915933162e-10
170,90,91,1.09315359357274e-09
190,108,192,1.0107756186822e-09
106,104,52,1.09888144532395e-09
254,179,177,1.04174977631395e-09
283,209,281,1.01654341935008e-09
197,115,113,1.08030199078342e-09
245,168,170,1.08253175473055e-09
249,172,174,1.08253175473054e-09
124,122,61,1.09478233586817e-09
229,151,230,1.2322182603981e-09
148,147,74,1.10631538354094e-09
152,81,153,1.08253175473055e-09
229,149,150,1.35182591113316e-09
233,154,156,1.08253175473054e-09
156,83,84,1.11546734914277e-09
275,201,199,1.08491005438635e-09
119,121,21,1.0863201806734e-09
139,141,11,1.42827442764274e-09
139,155,141,1.29087255035897e-09
175,31,173,1.03179663855401e-09
201,119,117,1.06677454576329e-09
128,126,63,1.10649041876494e-09
249,247,172,1.08253175473055e-09
234,158,235,1.08253175473055e-09
136,68,138,1.11608560199337e-09
170,168,90,1.08253175473055e-09
170,91,172,1.08253175473055e-09
198,116,200,9.13821082582185e-10
220,136,138,1.02345638910949e-09
221,139,137,9.07220652377928e-10
219,159,157,1.1334510760909e-09
201,117,199,1.07196315013995e-09
250,175,173,1.04174977631395e-09
152,151,80,1.04907205364031e-09
228,148,149,9.46698534473381e-10
216,134,218,9.51652519395416e-10
237,160,162,1.08253175473054e-09
113,115,24,1.0936733931118e-09
111,26,109,1.10490910100653e-09
143,42,43,1.12458737664845e-09
143,43,145,8.63093659643974e-10
206,122,124,8.42552490707843e-10
204,120,122,1.00938515136805e-09
197,113,195,1.04817772478216e-09
182,180,96,1.08253175473055e-09
315,254,252,1.04174977631396e-09
277,203,201,1.06264061285169e-09
237,162,239,1.08253175473054e-09
255,178,180,1.08253175473056e-09
249,174,251,1.08253175473054e-09
223,140,142,1.04166509200725e-09
176,174,93,1.08253175473055e-09
184,101,102,1.02859710977913e-09
270,194,196,9.47476436729355e-10
186,102,104,1.10107649123817e-09
188,104,106,1.0409199706529e-09
189,107,105,1.0229932302729e-09
207,125,123,1.08718432773632e-09
305,244,242,9.61967552951869e-10
202,118,120,8.40280155025968e-10
202,120,204,8.46683188646186e-10
224,142,144,1.05703275691321e-09
222,138,140,1.05196918732841e-09
144,72,146,1.13080462771495e-09
144,142,71,1.12066171634716e-09
156,154,83,1.08253175473054e-09
156,84,158,1.08253175473055e-09
205,123,121,1.0848259165304e-09
207,209,125,1.07211673367909e-09
189,105,187,1.04808537860888e-09
312,249,251,1.08253175473054e-09
133,135,14,1.15435286084847e-09
286,215,213,1.13824729638365e-09
161,38,159,1.07439766137329e-09
236,161,159,9.10484565730128e-10
215,133,131,1.16559129326853e-09
217,135,133,1.14115543802302e-09
219,157,221,9.96544020553855e-10
284,213,211,1.18221936557845e-09
193,111,109,1.0848261932301e-09
191,107,189,1.0292243988754e-09
220,138,222,9.83492143005848e-10
237,235,160,1.08253175473053e-09
229,228,149,1.02419807172121e-09
227,147,148,1.1031411687609e-09
285,212,214,9.49496082973707e-10
196,112,114,9.844116841172e-10
214,130,132,1.00019423373459e-09
206,124,208,8.44186921250646e-10
247,170,172,1.08253175473055e-09
187,105,103,1.10430550116288e-09
227,148,228,9.41560211861405e-10
230,151,152,1.05674628852439e-09
246,171,169,1.04596289660146e-09
213,131,129,1.15567310218481e-09
210,126,128,8.64201559094213e-10
223,222,140,1.0190088853737e-09
210,128,212,8.61080875473691e-10
212,128,130,9.99991388496454e-10
195,113,111,1.03799970966778e-09
314,251,253,1.08253175473054e-09
251,174,176,1.08253175473055e-09
193,195,111,1.05142690520563e-09
211,129,127,1.11928635608934e-09
211,127,209,1.12187455503509e-09
235,158,160,1.08253175473054e-09
234,233,156,1.08253175473055e-09
238,163,161,1.20829459454731e-09
238,240,163,1.13570528475689e-09
246,169,244,1.03278655868804e-09
256,179,254,1.03917809993985e-09
257,180,182,1.08253175473055e-09
263,189,187,1.05499842111855e-09
212,130,214,9.25050185187043e-10
287,214,216,8.00282793717162e-10
276,200,202,1.01268260270441e-09
218,134,136,1.0271679166155e-09
220,218,136,9.78876047677708e-10
216,214,132,9.59426396143479e-10
263,265,189,1.03112094769654e-09
185,103,101,1.0979055229117e-09
259,185,184,1.01278758181949e-09
253,176,178,1.08253175473054e-09
205,121,203,1.08182223060006e-09
315,317,254,1.03740785663598e-09
232,154,233,1.08253175473055e-09
304,241,243,1.08253175473055e-09
202,200,118,8.37143865002619e-10
276,274,200,1.22672564692364e-09
300,234,235,1.08253175473057e-09
223,142,224,1.02410013603335e-09
240,165,163,1.02231874159308e-09
219,135,217,1.27998163285496e-09
197,199,115,1.08162178099223e-09
250,252,175,1.04174977631395e-09
203,121,119,1.0805642151092e-09
203,119,201,1.06900759628246e-09
186,184,102,1.04095060125895e-09
243,241,166,1.08253175473054e-09
245,170,247,1.08253175473055e-09
268,266,192,9.65538294283846e-10
188,106,190,1.02180397299127e-09
303,302,239,1.08253175473055e-09
194,110,112,1.04546498309233e-09
194,192,110,9.94494409981301e-10
225,146,226,1.04092273718122e-09
299,233,234,1.08253175473055e-09
253,178,255,1.08253175473054e-09
253,251,176,1.08253175473055e-09
231,152,153,1.03463192492683e-09
231,153,232,1.01486360334025e-09
219,217,236,1.02681235328415e-09
219,236,159,9.85697495172499e-10
273,199,197,1.08034339342202e-09
257,255,180,1.08253175473056e-09
252,177,175,1.04174977631396e-09
252,254,177,1.04174977631396e-09
239,162,164,1.08253175473055e-09
239,164,241,1.08253175473054e-09
265,191,189,1.02219232051001e-09
317,256,254,1.03565060698536e-09
248,173,171,1.06879014376955e-09
284,211,283,1.21405239033657e-09
183,79,151,8.7720971815321e-10
296,228,229,1.15166078293124e-09
274,198,200,9.38918171253709e-10
208,124,126,1.01871591576337e-09
196,194,112,9.51337845895195e-10
293,224,225,1.01342295659829e-09
213,129,211,1.17895208036756e-09
213,215,131,1.18991116933792e-09
276,202,204,9.64096262934979e-10
303,241,304,1.08253175473055e-09
208,126,210,8.45057893329282e-10
285,214,287,8.35959697737273e-10
270,196,272,8.27163753215016e-10
188,186,104,1.04021501782838e-09
248,250,173,1.07456484913382e-09
307,246,244,9.96920334063933e-10
217,133,215,1.17320241270593e-09
240,242,165,1.02128468365606e-09
227,226,147,1.07247236996702e-09
293,225,294,9.68864339845132e-10
193,109,191,1.08489280217764e-09
275,277,201,1.07236004282047e-09
338,274,276,1.25213188843403e-09
302,237,239,1.08253175473055e-09
259,184,260,1.0126071879588e-09
260,184,186,1.0297957833607e-09
229,150,183,1.21794165635313e-09
229,183,151,1.14370026086479e-09
266,190,192,9.95867253521333e-10
302,301,237,1.08253175473054e-09
258,257,182,1.08257497938231e-09
312,251,314,1.08253175473055e-09
219,137,135,1.23565241563091e-09
219,221,137,9.99787509565198e-10
205,207,123,1.0864957563209e-09
248,171,246,1.04936070976704e-09
264,188,190,9.99103056556529e-10
198,196,114,9.56609883537537e-10
231,230,152,1.08169324573314e-09
295,226,227,1.01196895753128e-09
185,101,184,1.028784341973e-09
185,187,103,1.10126215023092e-09
318,255,257,1.08253175473056e-09
264,190,266,9.56650872365159e-10
318,316,255,1.08253175473055e-09
320,257,258,1.09726353669252e-09
299,234,300,1.08253175473056e-09
301,235,237,1.08253175473054e-09
289,218,220,9.66759191846937e-10
290,220,222,9.59394210213407e-10
281,209,207,1.07733949313526e-09
317,319,256,1.03066171854924e-09
238,161,236,1.04906148063226e-09
238,236,217,1.08450871296103e-09
296,229,230,1.37126198237742e-09
296,227,228,1.04636130650474e-09
206,204,122,8.445751968472e-10
338,276,340,1.34980326385949e-09
290,222,291,9.41713188319097e-10
321,230,231,8.92210335085547e-10
322,242,240,8.84033871259984e-10
480,482,457,1.18725753616776e-09
315,252,313,1.09950252604581e-09
267,193,191,1.08507585773803e-09
281,207,280,1.10974046120337e-09
313,252,250,1.09080514167231e-09
291,222,223,1.01408021685873e-09
335,272,274,1.00719279353286e-09
316,253,255,1.08253175473054e-09
319,258,256,1.0442563566384e-09
308,245,247,1.08253175473055e-09
271,197,195,1.04435242615035e-09
341,278,277,1.05831174207686e-09
280,207,205,1.11870520839197e-09
342,280,278,1.23282272296718e-09
278,205,203,1.13865220201317e-09
307,244,305,9.61431769250189e-10
369,313,311,1.17738913501917e-09
269,195,193,1.0385715335232e-09
267,191,265,1.04888462398576e-09
321,296,230,1.02085437533118e-09
297,231,232,1.0266749659657e-09
308,247,310,1.08253175473055e-09
335,274,338,1.26799049957008e-09
320,258,319,1.07213867312397e-09
267,269,193,1.06593862260615e-09
279,204,206,9.66489820555584e-10
282,210,212,1.01424927623277e-09
261,187,185,1.10149502872637e-09
328,265,263,1.02474182642849e-09
310,247,249,1.08253175473056e-09
364,304,306,1.08253175473053e-09
348,287,288,9.65745673462509e-10
279,276,204,1.37461606722782e-09
459,457,482,8.83287492892024e-10
286,240,238,1.22249322222398e-09
288,216,218,9.5129884608647e-10
288,287,216,8.3049724174431e-10
311,250,248,1.11123556110895e-09
311,248,309,1.10874436786382e-09
316,314,253,1.08253175473053e-09
271,195,269,1.0128950221271e-09
318,257,320,1.09874557943043e-09
417,372,374,1.08686615234387e-09
263,187,261,1.05063350441528e-09
262,186,188,1.03020564672767e-09
359,299,300,1.08253175473056e-09
301,300,235,1.08253175473056e-09
292,223,224,1.0123808025526e-09
292,291,223,9.74956802616997e-10
294,225,226,9.86053823382931e-10
293,292,224,9.86174694342911e-10
289,288,218,8.99260247777477e-10
289,220,290,9.41347306490567e-10
328,263,326,1.02863442700299e-09
377,320,319,1.12339766065329e-09
377,319,375,1.13485570778352e-09
334,271,269,1.00956160842822e-09
262,188,264,9.9217833643559e-10
310,249,312,1.08253175473055e-09
273,197,271,1.06393027151011e-09
377,376,320,1.12763240194788e-09
372,314,316,1.08253175473052e-09
259,261,185,1.01944368030996e-09
352,291,292,9.85035751817693e-10
298,232,233,1.08253175473054e-09
273,275,199,1.07549010524494e-09
336,273,271,1.06915554908526e-09
272,196,198,8.05697043506566e-10
272,198,274,8.37781602192793e-10
278,203,277,1.116697080011e-09
278,280,205,1.08924526706052e-09
306,243,245,1.08253175473055e-09
306,245,308,1.08253175473056e-09
309,248,246,1.07933057004859e-09
369,311,367,1.15063090815517e-09
307,309,246,1.04139714132537e-09
322,240,286,9.06161733222975e-10
279,206,208,9.66945204212707e-10
282,208,210,9.50655459498345e-10
329,264,266,9.40794292573017e-10
331,266,268,9.31830951936304e-10
322,286,284,9.94998727118716e-10
345,309,307,1.16241677988797e-09
348,285,287,9.72158189889111e-10
331,268,333,9.48499011777309e-10
298,233,299,1.08253175473053e-09
353,292,293,9.8948767975946e-10
359,300,360,1.08253175473057e-09
285,282,212,1.22708950712544e-09
279,208,282,1.38636741590838e-09
361,301,302,1.08253175473053e-09
334,336,271,1.05429986715478e-09
376,318,320,1.11475588292649e-09
270,268,194,9.187695676904e-10
361,360,301,1.08253175473054e-09
298,297,232,1.0444690568461e-09
321,231,297,8.77785065624006e-10
295,294,226,1.04641536462463e-09
295,227,296,1.16799318801031e-09
354,293,294,9.74371047931538e-10
100,355,356,1.00985023397178e-09
345,283,281,1.14544931131555e-09
347,283,345,9.64594930949034e-10
374,316,318,1.08253175473056e-09
372,316,374,1.08253175473053e-09
284,286,213,1.24072020213008e-09
347,305,284,9.75076967560039e-10
396,340,343,9.85515496728188e-10
353,352,292,9.59471501080935e-10
371,315,313,1.06771650431233e-09
376,374,318,1.07951492113182e-09
351,290,291,9.38196842624896e-10
358,298,299,1.08253175473052e-09
262,260,186,1.00709018273536e-09
408,361,362,1.08253175473055e-09
341,277,339,1.08510717640136e-09
341,342,278,1.18831623665371e-09
364,306,365,1.08253175473055e-09
362,302,303,1.08253175473055e-09
362,361,302,1.08253175473055e-09
346,282,285,1.27257778778332e-09
306,304,243,1.08253175473054e-09
335,270,272,9.90088457028039e-10
311,313,250,1.11593630136153e-09
347,284,283,1.02606341877702e-09
325,260,262,9.95127249411926e-10
325,262,327,9.61135859396924e-10
327,262,264,9.92074765583466e-10
363,303,304,1.08253175473054e-09
366,308,310,1.08253175473055e-09
324,261,259,1.00543900738541e-09
322,305,242,7.91505393092905e-10
322,284,305,9.52147005479625e-10
323,259,260,9.92794998767065e-10
366,365,308,1.08253175473055e-09
365,306,308,1.08253175473056e-09
333,268,270,9.37338302589945e-10
344,281,280,9.37175199168257e-10
369,371,313,1.16658915907498e-09
326,263,261,1.04582085822085e-09
368,310,312,1.08253175473055e-09
340,276,279,1.65208420492067e-09
346,343,282,1.34155388590414e-09
339,277,275,1.0852985625316e-09
392,337,336,1.04721641839402e-09
324,259,323,1.00709055653994e-09
368,366,310,1.08253175473056e-09
351,350,290,8.26172927739113e-10
349,288,289,9.37870271484195e-10
344,345,281,1.0094212337223e-09
367,311,309,1.12344724605578e-09
356,295,296,1.38547043597895e-09
358,357,298,1.06839905932552e-09
357,297,298,1.04682694492632e-09
355,294,295,8.6703472317283e-10
330,267,265,1.06000920349319e-09
332,269,267,1.07237145007094e-09
321,297,356,1.04661644700195e-09
321,356,296,1.17191895628714e-09
335,333,270,1.13783176708167e-09
362,303,363,1.08253175473055e-09
370,312,314,1.08253175473055e-09
370,314,372,1.08253175473054e-09
327,264,329,9.27115734885245e-10
331,329,266,9.23638519638039e-10
355,354,294,8.54856341832819e-10
355,295,356,9.54920237803048e-10
337,275,273,1.10964325174005e-09
337,273,336,1.09050578738288e-09
349,289,350,8.38610900219512e-10
360,300,301,1.08253175473056e-09
364,363,304,1.08253175473053e-09
451,414,415,1.10800055201926e-09
357,356,297,1.21610979840224e-09
350,289,290,7.889387671595e-10
387,331,333,9.61572650360834e-10
387,333,389,9.76502268644504e-10
349,348,288,1.17682668530045e-09
351,291,352,9.56948199278093e-10
408,362,409,1.08253175473056e-09
396,343,398,9.70226715070708e-10
455,399,400,1.00008986047436e-09
325,323,260,9.59191112966943e-10
418,375,373,1.08327243988071e-09
373,317,315,1.05436879341797e-09
373,315,371,1.05773760364773e-09
339,275,337,1.05182667009225e-09
324,326,261,1.0081180164594e-09
414,368,370,1.10406597121966e-09
442,405,406,1.11663752787785e-09
353,293,354,9.53530748376747e-10
343,279,282,1.5742046973615e-09
343,340,279,1.40884673796389e-09
381,325,327,9.76482037478005e-10
410,363,364,1.08253175473052e-09
410,364,411,1.08253175473053e-09
394,338,340,1.16986129687835e-09
332,334,269,1.0142116376661e-09
392,393,337,1.1600468308886e-09
375,319,317,1.09237407690941e-09
375,317,373,1.08440899345383e-09
367,309,345,1.25069126127749e-09
344,280,342,1.03512883270336e-09
418,420,375,1.21788363783485e-09
393,339,337,1.19119553260927e-09
369,367,342,1.26828584657792e-09
418,416,393,1.08321631581707e-09
332,267,330,1.03625290623214e-09
430,386,384,1.02974507328735e-09
328,330,265,1.03904251414682e-09
412,365,366,1.08253175473055e-09
420,377,375,1.20392759615846e-09
419,374,376,1.11261423729637e-09
412,411,365,1.08253175473056e-09
419,417,374,1.09389699095106e-09
344,342,367,1.04253064589734e-09
344,367,345,1.01033544811939e-09
346,285,348,1.27041437692284e-09
442,441,405,1.11578712141456e-09
368,312,370,1.08253175473055e-09
390,336,334,1.04485791661707e-09
397,342,341,1.2568394918738e-09
397,369,342,1.16370759761518e-09
358,299,359,1.08253175473054e-09
401,349,350,9.90531387030771e-10
100,356,357,1.17928309330881e-09
403,352,353,9.53787366621301e-10
403,402,352,1.03675178660269e-09
443,406,407,1.13634515476273e-09
347,307,305,8.16936362087445e-10
347,345,307,9.49445372030793e-10
430,384,428,1.03476720364605e-09
413,366,368,1.1100018361802e-09
384,330,328,1.04170731898992e-09
452,415,417,1.06723951430094e-09
437,398,399,1.05925033013038e-09
381,327,383,9.2465134955569e-10
413,412,366,1.09518673614688e-09
389,333,335,1.15192037454103e-09
405,358,359,1.09517544427692e-09
100,354,355,9.01890512930334e-10
391,335,338,1.3122949237795e-09
455,400,438,9.93673578205693e-10
382,328,326,1.04447051784771e-09
390,392,336,1.02317906349644e-09
382,384,328,1.03368359499481e-09
379,324,323,9.96671670230815e-10
397,371,369,1.06046411913873e-09
416,373,371,1.00515554743089e-09
386,332,330,1.04696400800176e-09
386,330,384,1.01965769977128e-09
409,362,363,1.08253175473055e-09
399,346,348,1.30449631752268e-09
401,400,349,1.22115792489757e-09
385,329,331,7.73593685464198e-10
463,452,453,1.13343753489605e-09
415,370,372,1.08253175473054e-09
411,364,365,1.08253175473055e-09
398,343,346,1.22078030117924e-09
402,351,352,9.66042054887075e-10
404,353,354,9.46541031584661e-10
400,348,349,1.19990349018975e-09
400,399,348,1.325404886089e-09
404,403,353,1.02391158252649e-09
439,401,402,1.32849704151492e-09
378,323,325,9.65390559338161e-10
383,327,329,9.34094166825286e-10
443,407,444,1.14050527867677e-09
428,384,382,1.07707653269184e-09
401,350,351,9.79363162957395e-10
401,351,402,1.23183936157048e-09
432,387,389,1.03171713581425e-09
439,438,401,1.33982008064425e-09
418,373,416,9.89874513607895e-10
388,334,332,1.003425801053e-09
398,346,399,1.06273443147663e-09
391,389,335,1.16994232137903e-09
451,450,414,1.09704466556541e-09
380,326,324,1.00386791937808e-09
421,376,377,1.09005324131147e-09
421,377,420,1.21151015421783e-09
410,409,363,1.08253175473054e-09
385,331,387,8.08294896317179e-10
378,325,381,9.4554849959825e-10
444,407,408,1.11540414138059e-09
446,409,410,1.08253175473054e-09
445,408,409,1.08253175473057e-09
415,372,417,1.06196059401639e-09
415,414,370,1.09909087510734e-09
385,383,329,8.03613597197596e-10
426,382,380,1.01214480205009e-09
395,341,339,9.44476845229559e-10
395,339,393,9.75846641889642e-10
445,444,408,1.12849326615125e-09
394,391,338,1.0942576129279e-09
395,397,341,9.3786286751065e-10
416,395,393,9.41877580721162e-10
388,390,334,1.05031008173901e-09
388,332,386,1.01157422837606e-09
421,419,376,1.08532803651987e-09
475,449,450,1.16805132569042e-09
435,392,390,1.00034171420463e-09
463,453,465,9.98018721386743e-10
394,340,396,8.89970410753975e-10
432,389,434,9.18757381417961e-10
413,368,414,1.1021964591172e-09
429,383,385,9.55961386711883e-10
378,379,323,9.7747787231879e-10
427,381,383,9.39146855796832e-10
416,371,397,1.07142192381101e-09
416,397,395,8.65305595964625e-10
448,411,412,1.08253175473056e-09
425,380,379,9.42539432398137e-10
98,421,420,9.82042287654124e-10
98,420,435,9.07165737233206e-10
456,393,392,9.37638426746683e-10
98,454,421,9.61858689124724e-10
407,360,361,1.08253175473053e-09
438,400,401,1.36355154307977e-09
