74,53,54,0.00333331265391711
80,82,38,0.00360073614784626
87,16,17,0.00333483376803238
87,85,16,0.00325293425733823
164,255,62,0.00264551471844415
156,106,104,0.00355541530159279
118,65,64,0.00317355777807226
66,63,49,0.0032102623392172
106,9,10,0.00354740833873188
151,99,101,0.00320284998504414
98,13,14,0.00358789802403281
89,17,18,0.00348996682318695
76,55,56,0.00349796681803231
95,20,21,0.00345866184416621
114,5,6,0.0040111741894614
108,8,9,0.00376319696588141
100,12,13,0.00356776480560304
100,13,98,0.00357861737101007
70,51,52,0.00351189967035008
90,92,33,0.00357861737101007
83,2,15,0.00349475992643108
83,15,85,0.00321101717839558
112,6,7,0.00406026632952536
107,105,26,0.0033908899858387
108,9,106,0.0037620177821503
112,114,6,0.00365356649604077
113,29,30,0.00337642571738875
113,111,29,0.00359800731329396
75,54,55,0.00338017933946719
74,72,53,0.00312554608514787
129,77,79,0.00309943599746857
96,98,14,0.00357285433034483
158,108,106,0.0036912284940522
157,105,107,0.00309189076230164
110,112,7,0.00389848267798265
109,27,28,0.00360216955575932
157,107,159,0.00320177701765443
163,113,114,0.00353925147694684
96,4,94,0.00356704463372776
144,94,92,0.00355543761073664
120,66,68,0.00318943588049994
84,36,37,0.00354740833873189
84,86,36,0.00357861737101009
65,46,47,0.0035443186341815
69,44,45,0.00352194392457471
69,71,44,0.00288606253749526
65,67,46,0.0033426898560657
116,64,63,0.00265719628274473
76,56,77,0.00329542194699669
74,54,75,0.00324693260781017
70,68,51,0.00334040403568813
68,50,51,0.00353096632837409
109,107,27,0.00352689352333621
109,28,111,0.00360797705980373
64,47,48,0.00333348392498943
64,65,47,0.00323107884659364
91,18,19,0.00337025347739819
163,114,112,0.00360102272765804
95,93,20,0.00312908675245612
81,58,2,0.0035185370522938
70,52,72,0.00329844304402528
120,68,122,0.00295828470252044
76,75,55,0.0032007262659669
140,88,138,0.00355541530159278
163,111,113,0.00336706711694389
205,159,161,0.00368029516493941
81,2,83,0.00329911291682319
81,79,58,0.00332775660647743
163,162,161,0.00367851219125167
69,45,67,0.003461642697988
95,21,97,0.0032729467282743
150,100,98,0.00355541530159278
63,48,49,0.00336171834719941
63,64,48,0.00322518982665286
102,12,100,0.00357861737101007
143,91,93,0.00266219538119882
145,93,95,0.00308450399648162
89,87,17,0.00315537065782859
89,18,91,0.00320300234790453
148,98,96,0.00355543761073662
82,37,38,0.0036025225855174
82,84,37,0.00357861737101008
180,136,134,0.00361022275922423
148,96,146,0.0035497383411702
73,42,43,0.00355626425270336
73,43,71,0.00311596429483253
134,84,82,0.00355541530159279
123,73,71,0.00381872131450144
104,10,11,0.00358549780216736
104,106,10,0.00357861737101007
121,69,67,0.00306894963273275
119,67,65,0.00325578296134829
142,92,90,0.00355541530159279
142,90,140,0.00355541530159279
153,101,103,0.00311695085462059
155,103,105,0.00306083917823818
148,150,98,0.00356108668475127
128,76,77,0.0031153765519552
136,86,84,0.00355541530159281
119,121,67,0.0027829140499817
144,146,94,0.00354973834117021
122,68,70,0.00308780713149363
186,142,140,0.00355541530159279
143,93,145,0.00271210602174283
136,84,134,0.00355541530159281
132,82,80,0.00385649707056216
152,102,100,0.00355541530159278
149,97,99,0.00309165665812554
137,85,87,0.00269732797693514
192,148,146,0.00354172301625449
146,96,94,0.0035554153015928
185,139,141,0.0030777409686743
159,107,109,0.00330537589484925
159,109,161,0.0033203314842905
147,95,97,0.00306518159719444
141,89,91,0.00312786131513847
138,88,86,0.00355541530159279
127,75,76,0.00313038441983188
152,100,150,0.00355541530159278
151,101,153,0.00293510042298629
115,78,40,0.00292518060146608
124,70,72,0.00306151312302581
123,71,69,0.00341582545941942
123,69,121,0.00395809066068579
151,149,99,0.00293677817783709
147,145,95,0.0028652153510117
156,104,154,0.00355541530159279
154,104,102,0.00355541530159281
230,183,210,0.00458192557767671
154,102,152,0.0035554153015928
117,63,66,0.00311605566302932
117,116,63,0.00268783618672974
230,171,183,0.0040690627017277
177,131,133,0.00253752849547725
161,109,111,0.00337253299030398
147,97,149,0.00294153351078905
132,80,130,0.00362161495878541
130,80,78,0.00342022135194112
125,72,74,0.00314179782409578
124,122,70,0.00295914628217805
162,112,110,0.00391673817180483
163,161,111,0.00361100056640597
120,117,66,0.00296025124418669
125,74,126,0.00275216927854153
189,116,117,0.00322736206764765
156,158,106,0.00369833221859344
126,74,75,0.00270018189500269
184,140,138,0.00355541530159278
197,151,153,0.00306560520410035
195,149,151,0.00295875825239565
197,153,199,0.00260347561489723
198,154,152,0.0035554153015928
127,76,128,0.00286987121151237
129,128,77,0.00301308929600428
160,110,108,0.00383896991465822
160,108,158,0.00387874697511289
177,133,179,0.00267056278540097
135,83,85,0.0031334736319956
193,147,149,0.00246065705111981
155,105,157,0.00293251827122038
130,78,123,0.00411960565901535
132,134,82,0.00380062879413387
170,122,124,0.00243373264119654
125,124,72,0.00290518338569832
162,110,160,0.00405218547442282
162,163,112,0.00375198437888826
206,123,121,0.00254850667196699
118,64,116,0.0027845454738573
139,87,89,0.00318914935834698
139,137,87,0.00279175436924152
131,79,81,0.00309880821278458
127,126,75,0.00268413872774847
144,92,142,0.00356108668475128
129,79,131,0.00284337172905244
206,121,168,0.00264088700341487
168,121,119,0.00357612322576123
135,85,137,0.00270073499029234
133,81,83,0.00311245484843337
205,203,159,0.00329901695527474
164,62,254,0.00261207576817543
200,156,154,0.00355541530159278
200,154,198,0.00355541530159279
118,119,65,0.00307061721380021
205,161,162,0.00399280394854502
183,171,125,0.00378346237146174
190,146,144,0.00354172301625448
141,139,89,0.00300233924093103
202,158,156,0.00358463640850295
193,191,147,0.00259639124254934
164,254,233,0.00275912355341316
136,138,86,0.00355541530159281
169,120,122,0.00299001541636288
183,125,126,0.00324529317322866
171,124,125,0.00287169516975757
168,119,167,0.00371932511732262
180,134,178,0.00382721633761778
176,129,131,0.00296712204501953
191,145,147,0.00290480093247753
171,170,124,0.00257809091462416
217,185,187,0.00424115875467031
115,73,123,0.00430175499847971
115,123,78,0.00401800747655378
174,127,128,0.00297532120519756
187,185,141,0.00404465942746937
155,153,103,0.00294562482392607
205,162,160,0.00421222253306394
197,195,151,0.00298760062710956
143,141,91,0.00271615418569418
176,175,129,0.00259710775646599
178,134,132,0.00381022552379642
133,131,81,0.00301186536027095
133,83,135,0.00286332180732024
202,204,158,0.00355980682636343
201,155,157,0.00290996748889617
190,192,146,0.00353603754111391
169,122,170,0.0024754879375444
199,153,155,0.00245463710885444
199,155,201,0.0024683909565021
188,144,142,0.00356913856019399
196,152,150,0.0035554153015928
183,126,127,0.00322982637785016
194,150,148,0.00356913856019399
165,113,30,0.00363562409724444
165,114,113,0.0034785936553223
194,148,192,0.003555414218626
187,141,143,0.00318910518348934
179,133,135,0.00295630504590592
196,198,152,0.00355541530159279
188,190,144,0.00355541421862599
183,127,174,0.00381475257884766
210,183,174,0.00402114299493512
187,143,145,0.00314520723902601
209,170,171,0.00289403813220462
186,140,184,0.00355541530159279
203,157,159,0.00267750040664376
203,201,157,0.00256736125537454
182,138,136,0.00355541530159281
182,184,138,0.00355541530159279
196,150,194,0.00356510295263917
222,194,192,0.0038484231678175
202,156,200,0.00355541530159278
225,199,201,0.0028036935642419
175,128,129,0.00252953454225714
222,192,220,0.00391164298407255
166,189,117,0.00375965059662555
207,189,166,0.00328612232721815
208,189,207,0.00377195577372533
213,212,179,0.00427870796227373
167,119,118,0.00250692858917554
172,238,252,0.0032244380517122
175,174,128,0.00268107347628235
191,187,145,0.00369033714538041
166,117,120,0.00305055578936158
172,252,60,0.00293765330226259
208,167,189,0.00355030811738582
245,223,222,0.00362314652734916
220,192,190,0.00389914033297978
243,220,219,0.00393519418273122
246,224,223,0.00347559657447294
226,200,198,0.00355541530159282
237,211,212,0.00546886180086152
173,59,241,0.00292203149909352
219,190,188,0.00355545830388234
186,188,142,0.00356510295263916
216,186,184,0.00355541530159278
233,187,191,0.00369148766418601
226,198,224,0.0035554153015928
219,220,190,0.00373272603469073
235,204,202,0.00365155117865215
255,248,247,0.00305503647408319
255,221,234,0.00396351856814835
204,160,158,0.00358256567043622
167,118,189,0.0034464336134124
193,149,195,0.00253612599452688
212,177,179,0.00317747169984753
176,131,177,0.00261834952320335
180,182,136,0.00347045085900633
166,120,169,0.00319638925612583
218,188,186,0.00356913382579193
216,184,215,0.00355541530159277
168,132,130,0.00419128068705413
209,169,170,0.00270319579924505
204,205,160,0.00442571767525684
228,201,203,0.0027255871343982
228,225,201,0.00401884283488319
256,227,248,0.00277741554962553
229,169,209,0.00386967235528748
173,251,59,0.00301655266936749
249,239,214,0.00286026186907813
233,217,187,0.00397351196736671
178,132,168,0.00445037923622676
208,168,167,0.0036420344747103
229,166,169,0.00364260433736863
229,207,166,0.00417799987138495
234,195,197,0.00331586674380859
189,118,116,0.00328913022523777
256,234,225,0.00329796402759523
225,197,199,0.00292656644067874
179,135,181,0.0038037948976447
215,184,182,0.00355541530159277
208,178,168,0.0044025989877337
231,180,178,0.00361805097861102
210,174,211,0.00444237965724827
114,165,5,0.00334010075438602
221,191,193,0.00308596663884679
221,193,195,0.00293268519828944
211,174,175,0.00320564319010532
216,218,186,0.00356117088028805
212,176,177,0.00303109001683471
211,175,176,0.00302074658960828
214,182,180,0.00336910543939278
214,215,182,0.00324690653164646
224,198,196,0.00355541530159278
181,135,137,0.00322542642198935
181,137,139,0.0032563940677712
247,226,224,0.00339194552371511
240,216,215,0.00335694556586489
211,176,212,0.00451786217807667
230,209,171,0.00365892118206031
241,218,216,0.00328196991745593
235,228,204,0.00327910413861782
235,225,228,0.00374807805594664
185,181,139,0.00411300510261285
223,196,194,0.00356913382579193
232,181,185,0.00435407065189595
238,212,213,0.00462519349580762
223,224,196,0.00356117088028806
223,194,222,0.00366244485874516
244,222,220,0.00428348411307925
247,224,246,0.00337856374157629
228,203,205,0.00352516224405833
228,205,204,0.00424842451623893
231,178,208,0.00334953587481407
231,214,180,0.00337846196112918
227,202,200,0.00343459417196749
227,200,226,0.00326421374225284
232,213,181,0.00431823326223615
241,216,240,0.00327751471014766
257,237,258,0.00418034478321305
219,188,218,0.00357123726136387
206,130,123,0.00247032648558284
206,168,130,0.0025618688042366
257,243,242,0.0039587251817282
245,246,223,0.00369127495000706
251,210,236,0.00420740662077569
249,207,229,0.00334253620580113
238,237,212,0.00454788981641439
232,185,217,0.00371865714387579
